X1,X2
RPS27,SRP19
SEC61G,TRAM1
RPL27A,SRP9
RPS18,SRP68
RPS27,SRP14
SSR1,TRAM1
RPS18,SRP72
RPL12,SRP54
RPS18,SRP54
RPN1,UBA52
RPS5,SRP72
RPS2,SSR4
RPS2,SSR2
RPS2,SSR3
RPS4Y1,SRPRB
RPS2,SSR1
RPL12,SRP14
RPL12,SRP19
RPS18,SRP19
RPS18,SRP14
RPS15A,TRAM1
RPS12,SEC61B
RPS12,SEC61G
RPS10,SRP72
SPCS1,TRAM1
RPS10,SRP68
RPS19,SEC11A
SRP19,SRPRB
RPS19,SEC11C
RPS25,SRP19
RPS25,SRP14
RPL29,SRP9
SEC11C,UBA52
RPL10A,SSR4
RPL10A,SSR3
RPL10A,SSR2
RPL10A,SSR1
RPS4Y1,SSR4
RPS4Y1,SSR3
RPS4Y1,SSR2
RPS4Y1,SSR1
RPL22,SPCS2
RPL22,SPCS3
RPL22,SPCS1
RPS29,TRAM1
RPS25,SRP54
RPS4X,SRPRB
SRP9,UBA52
SEC61B,UBA52
RPL35,TRAM1
SPCS3,TRAM1
RPL12,SEC11C
RPL12,SEC11A
RPS10,SRP19
DDOST,RPS27A
RPS2,SEC61G
SRP72,TRAM1
RPS10,SRP54
RPS25,SRP72
RPS2,SEC61B
RPS27,TRAM1
RPN1,SEC11A
RPN1,SEC11C
RPL36A,SRPRB
RPS25,SRP68
RPL36A,SRP9
RPL22,SRP9
RPLP2,SEC61B
RPS15A,SRP54
RPL24,SRP54
RPS3,SRP14
RPL6,SRP14
RPS3,SRP19
RPLP2,SEC61G
RPL6,SRP19
RPL24,SRP68
SEC61G,SRP68
RPS4X,TRAM1
SEC61G,SRP72
RPS3,SEC11C
RPL31,SSR4
RPL31,SSR3
RPS3,SEC11A
RPL31,SSR2
RPL31,SSR1
RPL24,RPN2
RPL24,RPN1
RPS10,SRP14
SEC61G,SRP54
RPL31,RPN1
RPL31,RPN2
RPL24,SSR4
RPL37,SRPRB
RPL24,SSR3
RPL24,SSR2
RPL24,SSR1
RPL6,SRP54
SEC11A,UBA52
RPL37,SEC61G
RPL10A,RPN1
RPL10A,RPN2
RPL37,SEC61B
RPS15A,SRP72
RPL8,SRP14
SEC61G,SRP19
RPL8,SRP19
SEC61G,SRP14
RPL24,SRP72
RPLP1,SPCS3
RPLP1,SPCS2
RPS16,SEC11C
RPLP1,SPCS1
RPS15A,SSR2
RPS15A,SSR1
RPS15A,SSR4
RPS15A,SSR3
RPS16,SEC11A
RPS15A,SRP68
RPS4X,SRP9
RPS16,SRP68
RPS14,SSR2
RPS14,SSR1
RPS14,SSR4
RPS14,SSR3
RPS6,SSR4
RPS6,SSR2
RPL9,RPN1
RPS6,SSR3
RPS29,SRP54
RPS6,SSR1
RPL35,SRP19
RPS16,SRP72
RPS16,SRP54
RPL11,RPN1
RPL11,RPN2
RPL9,RPN2
RPL8,SRPRB
RPL9,SSR1
RPL9,SSR3
RPL9,SSR2
RPL15,SRP9
RPL9,SEC11A
RPL11,SSR3
RPL10A,SPCS1
RPL11,SSR4
RPL11,SSR1
RPL6,SRP72
RPL9,SSR4
RPL11,SSR2
RPL10A,SPCS3
RPL10A,SPCS2
RPS3,SRP72
RPL9,SEC11C
RPL35,SRP54
RPS29,SRP72
RPS29,SRP68
RPL6,SRP68
RPL35,SRP68
RPS29,SRP14
RPL15,SPCS1
RPL15,SPCS2
RPL15,SPCS3
RPS15A,SRP19
RPS29,SRP19
RPS15A,SRP14
RPS3,SRP54
RPS7,SRP19
RPL35,SRP72
RPL24,SRPRB
RPS3,SRP68
RPS7,SRP14
RPLP0,SEC11C
RPLP0,SEC11A
RPL37,TRAM1
RPS5,SRPRB
RPS23,SEC11C
RPL24,TRAM1
RPS23,SEC11A
RPL35A,SEC11C
RPL35A,SEC11A
RPS7,SRP68
RPS4X,SRP54
RPL27A,RPN2
RPL27A,RPN1
RPS9,SRPRB
RPL31,TRAM1
RPS4X,SRP72
RPS7,SSR4
RPS7,SSR3
RPS7,SSR2
RPS7,SSR1
RPS4X,SRP68
RPL27A,SSR4
RPL27A,SSR3
RPL27A,SSR2
RPS7,SRP54
RPL27A,SSR1
RPS14,SRPRB
TRAM1,UBA52
DDOST,SRP9
RPS21,SSR2
RPS21,SSR1
RPS21,SSR4
RPS21,SSR3
RPS16,SRP14
RPS16,SRP19
RPS12,SRP68
RPS12,SRP72
RPS18,SRP9
RPS23,SRP14
RPS7,SRP72
RPS23,SRP19
RPS18,SRPRB
RPL41,SPCS1
RPL23A,SPCS1
RPL41,SPCS2
RPL23A,SPCS3
RPL23A,SPCS2
RPS12,SRPRB
RPL41,SPCS3
RPL39,SRP72
RPL19,SPCS1
SEC11A,SEC61G
RPL39,SRP68
RPL19,SPCS2
RPL19,SPCS3
RPS16,TRAM1
RPL29,SSR1
RPL29,SSR4
RPL29,SSR3
RPL29,SSR2
SEC11A,SEC61B
RPN1,RPS4Y1
RPS9,SRP72
RPS4Y1,SRP9
RPL23A,SSR3
RPL23A,SSR4
RPL23A,SSR1
RPL23A,SSR2
RPL14,SEC61B
RPL30,SRP9
RPS5,TRAM1
RPL31,SRP14
RPL6,TRAM1
RPL23A,RPN1
RPL23A,RPN2
RPL31,SRP19
RPL14,SEC61G
RPS4X,SRP19
RPS4X,SRP14
RPS10,SRPRB
RPS3,TRAM1
RPL39,SRP19
DDOST,RPS15A
RPL39,SRP54
DDOST,RPLP0
DDOST,RPLP2
DDOST,RPLP1
RPL8,TRAM1
RPL29,RPN2
RPL29,RPN1
RPL37,SRP72
SEC61G,SSR4
SPCS3,SSR2
SPCS3,SSR1
SEC61G,SSR1
SEC61G,SSR3
SPCS3,SSR4
RPL37,SRP68
SEC61G,SSR2
SPCS3,SSR3
RPL11,SPCS3
RPL11,SPCS2
RPL11,SPCS1
RPS3,SRPRB
RPL31,SRP68
RPS15A,SEC61G
RPL37,SRP54
RPS15A,SEC61B
RPL30,SEC11A
RPL31,SRP72
RPL30,SEC11C
SRP68,SRP9
RPS10,SEC11C
RPS10,SEC11A
RPL39,SRP14
RPS4Y1,SPCS2
RPS4Y1,SPCS1
RPS4Y1,SPCS3
RPL3,SRP9
RPS18,TRAM1
RPL37,SRP19
RPS12,TRAM1
SRP68,UBA52
RPN1,RPS27
RPS19,SSR3
RPN1,RPS28
RPS19,SSR2
RPN1,RPS25
RPS19,SSR4
RPN1,RPS29
RPS19,SSR1
RPL36,SSR4
RPL36,SSR3
RPL36,SSR2
RPN1,RPS23
RPN1,RPS24
RPL37,SRP14
RPN1,RPS21
RPL8,SEC61G
RPL8,SEC61B
RPL36,SSR1
RPL18,SEC11A
RPL18,SEC11C
RPS9,TRAM1
RPL36,RPN2
RPL36,RPN1
RPS15A,SRP9
RPS7,TRAM1
RPL35,SRP14
RPL6,SRPRB
RPN1,RPS4X
RPL31,SRP54
RPS14,TRAM1
KLF4,UCN
GHRL,PCSK1
GH1,GHRL
GHRL,IGF1
INS,LEP
GCG,INS
CRHR2,UCN
GH1,IGF1
GH1,LEP
GHRL,SPCS3
BCHE,GHRL
GHRL,INS
IGF1,INS
GHRL,SPCS1
GHRL,SPCS2
GHRL,SEC11A
GHRL,SEC11C
GCG,GHRL
GHRL,PLA2G7
IGF1,LEP
GCG,GH1
CRHR2,KLF4
GCG,IGF1
GH1,INS
GHRL,LEP
FARSA,FARSB
ATF4,EXOSC5
DIS3,EXOSC8
ATF4,EXOSC4
DIS3,EXOSC9
ATF4,EXOSC7
ATF4,EXOSC6
ATF4,EXOSC9
EXOSC5,KHSRP
ATF4,EXOSC8
EXOSC9,PARN
ATF6,NFYA
ATF6,NFYB
ATF6,NFYC
KHSRP,PARN
EXOSC8,EXOSC9
EXOSC7,EXOSC9
EXOSC6,EXOSC7
EXOSC7,EXOSC8
EXOSC6,EXOSC8
EXOSC6,EXOSC9
EXOSC2,KHSRP
EXOSC8,KHSRP
DIS3,EXOSC1
DIS3,EXOSC2
DIS3,EXOSC3
ATF4,EXOSC1
ATF4,DIS3
DIS3,EXOSC4
DIS3,EXOSC5
ATF4,EXOSC3
DIS3,EXOSC6
ATF4,EXOSC2
DIS3,EXOSC7
ASNA1,SERP1
EXOSC7,PARN
EXOSC1,EXOSC8
EXOSC1,EXOSC9
EXOSC1,EXOSC2
EXOSC3,EXOSC7
EXOSC1,EXOSC3
EXOSC3,EXOSC6
ATF6,MBTPS2
EXOSC3,EXOSC9
EXOSC5,EXOSC9
ATF6,MBTPS1
DIS3,KHSRP
EXOSC3,EXOSC8
EXOSC5,EXOSC8
EXOSC1,EXOSC6
EXOSC5,EXOSC7
EXOSC1,EXOSC7
EXOSC5,EXOSC6
EXOSC1,EXOSC4
EXOSC3,EXOSC5
EXOSC3,EXOSC4
EXOSC1,EXOSC5
ATF4,DCP2
ATF4,KHSRP
EXOSC6,PARN
ATF6,HSPA5
EXOSC7,KHSRP
EIF2AK3,EIF2S1
ATF4,NFYC
ATF4,NFYA
ATF4,NFYB
ASNA1,SEC61A2
ATF4,PARN
CREB3L2,MBTPS2
CREB3L2,MBTPS1
EXOSC1,KHSRP
EXOSC4,EXOSC9
DCP2,PARN
EXOSC4,EXOSC7
EXOSC4,EXOSC8
EXOSC4,EXOSC5
EXOSC4,EXOSC6
EXOSC3,PARN
CREB3,MBTPS2
CREB3,MBTPS1
DCP2,KHSRP
ASNA1,SEC61A1
DIS3,PARN
CREB3L1,MBTPS1
EXOSC6,KHSRP
CREB3L1,MBTPS2
EXOSC4,PARN
EXOSC9,KHSRP
ASNA1,SEC61B
ASNA1,SEC62
ASNA1,SEC63
EXOSC1,PARN
ASNA1,SEC61G
CREB3L3,MBTPS1
ATF4,ATF6
CREB3L3,MBTPS2
EIF2AK3,HSPA5
DCP2,EXOSC1
DCP2,EXOSC3
DCP2,EXOSC2
EXOSC3,KHSRP
DCP2,EXOSC5
DCP2,EXOSC4
DCP2,EXOSC7
DCP2,EXOSC6
DCP2,EXOSC9
DCP2,EXOSC8
EXOSC2,PARN
EXOSC2,EXOSC9
EXOSC2,EXOSC4
EXOSC2,EXOSC3
DCP2,DIS3
EXOSC5,PARN
EXOSC2,EXOSC8
EXOSC2,EXOSC7
EXOSC2,EXOSC6
EXOSC2,EXOSC5
CREB3L4,MBTPS1
EXOSC4,KHSRP
CREB3L4,MBTPS2
ERN1,HSPA5
EXOSC8,PARN
DCP2,PATL1
CNOT4,EIF4A3
CNOT4,EIF4A2
CNOT8,EIF4A2
CNOT8,EIF4A3
EXOSC8,SKIV2L
DDX6,PATL1
CNOT4,EIF4B
EIF4B,TNKS1BP1
CNOT4,EIF4E
EXOSC6,WDR61
EXOSC1,WDR61
EIF4B,PAN3
EIF4B,PAN2
DCP1B,PATL1
EIF4A3,PAN3
EIF4A3,PAN2
EXOSC3,TTC37
HBS1L,SKIV2L
EIF4E,PAN2
EIF4E,PAN3
EIF4A2,PAIP1
LSM3,LSM6
LSM3,LSM7
HBS1L,TTC37
LSM3,LSM4
LSM3,LSM5
LSM2,PATL1
CNOT3,PAIP1
EXOSC8,TTC37
DCP1A,LSM6
DCP1A,LSM7
EXOSC5,TTC37
CNOT7,PABPC1
EXOSC5,HBS1L
LSM4,LSM5
LSM4,LSM6
DCP1A,LSM1
LSM4,LSM7
DCP1A,LSM2
DCP1A,LSM3
DCP1A,LSM4
DCP1A,LSM5
CNOT4,EIF4G1
EXOSC3,HBS1L
CNOT7,EIF4E
LSM4,PATL1
DCP1B,DCP2
DCP1A,EDC3
CNOT7,EIF4B
DIS3,WDR61
DCP1A,EDC4
CNOT10,EIF4E
LSM7,XRN1
CNOT4,PABPC1
EIF4G1,PAN2
CNOT6,EIF4E
EIF4G1,PAN3
EXOSC4,SKIV2L
LSM1,XRN1
CNOT10,EIF4B
EIF4G1,PAIP1
CNOT10,EIF4A2
CNOT7,EIF4G1
CNOT10,EIF4A3
TTC37,WDR61
CNOT6,EIF4B
PAIP1,PARN
PAN2,PAN3
CNOT7,EIF4A3
CNOT7,EIF4A2
CNOT2,PAIP1
CNOT1,EIF4A2
CNOT1,EIF4A3
EXOSC5,SKIV2L
EXOSC1,HBS1L
EIF4E,PAIP1
EXOSC1,SKIV2L
EIF4A3,PAIP1
EIF4E,PARN
CNOT10,EIF4G1
EXOSC9,WDR61
EXOSC3,WDR61
DCP1A,DCP1B
CNOT1,EIF4E
CNOT1,EIF4B
EXOSC8,WDR61
DCP1B,EDC4
DCP1B,EDC3
LSM1,PATL1
DCP1B,LSM7
DCP1B,LSM3
DCP1B,LSM4
DCP1B,LSM5
DCP1B,LSM6
DCP1B,LSM1
DCP1B,LSM2
EIF4A2,TNKS1BP1
DIS3,SKIV2L
CNOT2,EIF4E
CNOT2,EIF4B
PAIP1,PAN2
EXOSC2,WDR61
PAIP1,PAN3
EIF4B,PARN
SKIV2L,WDR61
LSM1,LSM2
CNOT6,PAIP1
LSM1,LSM3
CNOT6,EIF4G1
LSM1,LSM6
LSM1,LSM7
LSM1,LSM4
LSM1,LSM5
CNOT7,PAIP1
DIS3,TTC37
EXOSC4,WDR61
LSM6,LSM7
DDX6,LSM5
DDX6,LSM6
DDX6,LSM3
PAIP1,TNKS1BP1
DDX6,LSM4
DDX6,LSM7
EXOSC5,WDR61
DDX6,LSM1
DDX6,LSM2
HBS1L,WDR61
CNOT8,PAIP1
LSM4,XRN1
CNOT10,PABPC1
DDX6,EDC3
DDX6,EDC4
CNOT6,EIF4A2
CNOT6,EIF4A3
EXOSC9,TTC37
EIF4A2,PARN
CNOT2,EIF4A3
CNOT2,EIF4A2
EXOSC6,SKIV2L
CNOT6L,PABPC1
EXOSC9,HBS1L
LSM6,XRN1
LSM3,PATL1
CNOT1,EIF4G1
EDC4,LSM2
EDC4,LSM1
EDC4,LSM4
EDC4,LSM3
EXOSC4,TTC37
EDC4,LSM6
CNOT3,EIF4E
EDC4,LSM5
EDC4,LSM7
DCP1A,DCP2
LSM5,LSM7
CNOT3,EIF4B
LSM5,LSM6
LSM2,XRN1
CNOT6L,EIF4A3
CNOT6L,EIF4A2
CNOT2,PABPC1
EIF4B,PAIP1
EXOSC7,WDR61
EIF4E,TNKS1BP1
EXOSC2,SKIV2L
CNOT6,PABPC1
DCP1A,PATL1
CNOT4,PAIP1
DCP1A,DDX6
LSM2,LSM7
LSM5,PATL1
LSM2,LSM6
LSM2,LSM5
LSM2,LSM4
CNOT8,EIF4B
LSM2,LSM3
CNOT8,EIF4E
EXOSC2,HBS1L
CNOT1,PABPC1
DCP2,EDC3
DCP2,EDC4
EDC3,EDC4
CNOT6L,EIF4B
EXOSC7,TTC37
DCP2,LSM1
PABPC1,PAN3
PABPC1,PAN2
DCP2,LSM5
DCP2,LSM4
DCP2,LSM3
DCP2,LSM2
DCP2,LSM7
DCP2,LSM6
CNOT6L,EIF4E
CNOT6L,EIF4G1
EXOSC4,HBS1L
EIF4G1,TNKS1BP1
CNOT1,PAIP1
CNOT3,EIF4A3
EDC3,PATL1
CNOT3,EIF4A2
EXOSC6,TTC37
EXOSC9,SKIV2L
EXOSC7,SKIV2L
DCP2,DDX6
LSM5,XRN1
EDC3,LSM5
LSM6,PATL1
EDC3,LSM4
EXOSC3,SKIV2L
EDC3,LSM7
EDC3,LSM6
EDC3,LSM1
EDC3,LSM3
EDC3,LSM2
CNOT10,PAIP1
LSM3,XRN1
EIF4A3,PARN
LSM7,PATL1
CNOT2,EIF4G1
EXOSC6,HBS1L
EDC4,PATL1
PABPC1,PAIP1
EXOSC7,HBS1L
PABPC1,TNKS1BP1
EIF4G1,PARN
EXOSC8,HBS1L
EXOSC2,TTC37
DCP1B,DDX6
SKIV2L,TTC37
DIS3,HBS1L
CNOT3,PABPC1
EIF4A2,PAN3
PABPC1,PARN
PATL1,XRN1
EIF4A2,PAN2
CNOT8,EIF4G1
CNOT3,EIF4G1
EIF4A3,EIF4B
EIF4A3,TNKS1BP1
CNOT6L,PAIP1
EXOSC1,TTC37
CNOT8,PABPC1
GEMIN5,SNUPN
NCBP2,NUP37
NUP107,PHAX
NCBP2,NUP35
SNRPD2,TGS1
GEMIN7,NUP54
GEMIN7,NUP62
GEMIN6,NUP153
SEH1L,SNRPD2
SEH1L,SNRPD1
GEMIN6,NUP155
NCBP2,NUP54
SEH1L,SNRPD3
NCBP2,NUP50
GEMIN7,NUP205
GEMIN7,NUP43
SNRPD2,SNRPD3
SNRPE,TGS1
GEMIN6,RAE1
GEMIN7,NUP50
NCBP2,NUP43
GEMIN7,NUP35
NUP88,SNRPD3
GEMIN7,NUP37
DDX20,POM121
NUP88,SNRPD2
NUP88,SNRPD1
NUP54,PHAX
GEMIN6,NUP133
GEMIN8,PRMT5
NUPL2,SNRPD3
NUP50,SNRPD1
NUP160,SNRPB
NUPL2,SNRPD1
NUP188,SNUPN
NUPL2,SNRPD2
GEMIN7,TGS1
NUP160,SNRPE
GEMIN6,NUP188
NUP50,SNRPD2
NUP160,SNRPF
NUP160,SNRPG
NUP50,SNRPD3
GEMIN7,NUP214
GEMIN7,NUP98
NCBP2,NUP133
PRMT5,SNRPD1
GEMIN7,NUP210
PRMT5,SNRPD2
PRMT5,SNRPD3
GEMIN7,NUP85
NCBP2,NUP107
GEMIN8,SNRPF
GEMIN8,SNRPG
GEMIN7,NUP88
GEMIN8,SNRPE
GEMIN8,SNRPB
SNRPB,SNRPD2
SNRPB,SNRPD1
SNRPD1,SNUPN
SNRPF,TGS1
GEMIN6,NUP160
GEMIN7,NUP93
DDX20,TPR
DDX20,NUP205
AAAS,PHAX
GEMIN6,SEC13
DDX20,NUP210
GEMIN4,NUPL2
DDX20,NUP214
NUP88,SNUPN
GEMIN8,NUPL2
SNRPB,SNUPN
SNRPD1,TGS1
SEC13,SNRPB
SEC13,SNRPF
SEC13,SNRPE
SEH1L,SNUPN
SEC13,SNRPG
GEMIN4,RANBP2
GEMIN5,RAE1
GEMIN7,POM121
SNRPF,TPR
POM121,SNUPN
RAE1,SNRPG
NUP133,SNUPN
RAE1,SNRPB
NUP205,PHAX
RAE1,SNRPE
RAE1,SNRPF
NUP133,PHAX
NCBP2,NUP153
NCBP2,NUP155
NCBP2,NUP160
GEMIN5,TPR
GEMIN6,GEMIN8
GEMIN6,GEMIN7
NCBP1,POM121
GEMIN6,NUP50
GEMIN6,NUP107
GEMIN8,SNRPD1
GEMIN8,SNRPD2
GEMIN8,SNRPD3
GEMIN4,NUP188
GEMIN6,NUP43
GEMIN5,TGS1
GEMIN6,NUP37
GEMIN6,NUP35
SNRPG,SNUPN
SNRPG,TPR
SNRPE,WDR77
NUP188,PHAX
NCBP2,NUP188
SNRPD3,TGS1
NCBP2,SEC13
NCBP2,RANBP2
GEMIN4,TPR
GEMIN7,RAE1
NUP93,SNRPD3
NUP93,SNRPD2
NUP93,SNRPD1
NCBP1,SEC13
GEMIN8,NUP37
GEMIN6,NUP93
NCBP1,NUP62
GEMIN7,TPR
NUP107,SNRPG
GEMIN6,WDR77
GEMIN8,NUP35
NUP107,SNRPF
NUP107,SNRPE
NUP107,SNRPB
GEMIN6,NUP88
GEMIN5,NUPL2
GEMIN4,NUP153
GEMIN6,NUP85
NUP37,SNRPE
GEMIN8,NUP43
NUP37,SNRPF
NUP37,SNRPG
NUP160,SNRPD2
NUP160,SNRPD3
NUP160,SNRPD1
NUP37,SNRPB
GEMIN8,NUP50
GEMIN4,NUP155
NCBP1,NUP43
GEMIN4,NUP160
NCBP2,RAE1
GEMIN4,SEH1L
NCBP1,NUP50
GEMIN6,NUP62
NCBP1,NUP54
NUP155,PHAX
GEMIN6,NUP54
NUP153,SNRPF
NUP153,SNRPG
NUP153,SNRPE
GEMIN6,TPR
NUP153,SNRPB
GEMIN5,PRMT5
GEMIN4,NUP107
SNRPD3,SNUPN
NUP98,PHAX
GEMIN7,SNRPG
GEMIN5,NUP210
NUP214,SNRPF
NUP214,SNRPG
GEMIN5,NUP214
GEMIN7,SNRPB
GEMIN8,NUP85
GEMIN7,SNRPE
GEMIN8,NUP88
GEMIN7,SNRPF
CLNS1A,WDR77
GEMIN8,NUP93
NUP85,SNRPB
NUP85,SNRPE
NCBP1,NUP35
NUP214,SNRPD1
NUP85,SNRPG
NCBP1,NUP37
NUP85,SNRPF
NUP214,SNRPB
NUP214,SNRPD2
NUP214,SNRPE
NUP214,SNRPD3
GEMIN5,NUP205
GEMIN8,NUP54
GEMIN7,PRMT5
NUP155,SNRPF
NUP155,SNRPG
NUP155,SNRPE
NCBP1,SEH1L
NUP155,SNRPB
NUPL2,SNUPN
GEMIN8,NUP62
NUP93,SNUPN
NCBP2,SEH1L
AAAS,SNRPD1
DDX20,SNUPN
AAAS,SNRPD2
AAAS,SNRPD3
NUP210,PHAX
GEMIN4,NUP133
GEMIN6,NUP98
GEMIN6,SNRPB
GEMIN6,SNRPE
GEMIN6,SNRPG
GEMIN6,SNRPF
NUP35,SNRPD3
NUP54,SNRPG
NUP35,SNRPD2
NUP35,SNRPD1
NUP54,SNRPF
NUP54,SNRPE
NUP62,PHAX
NUP54,SNRPB
GEMIN8,RANBP2
GEMIN8,SEH1L
GEMIN6,RANBP2
NUP88,PHAX
GEMIN4,PRMT5
NUP43,SNUPN
GEMIN7,NUP133
SNRPD2,SNUPN
GEMIN8,WDR77
GEMIN8,NUP205
SEC13,SNRPD3
GEMIN8,NUP98
NUP160,SNUPN
SEC13,SNRPD1
SEC13,SNRPD2
GEMIN4,WDR77
GEMIN5,SNRPB
NUP210,SNRPG
GEMIN7,NUP160
NUP210,SNRPF
NUP210,SNRPE
GEMIN5,SNRPG
GEMIN5,SNRPF
GEMIN5,SNRPE
NUP210,SNRPB
NUP35,SNRPB
NUP35,SNRPF
GEMIN8,NUP214
NUP35,SNRPE
NUP35,PHAX
NUP62,SNUPN
GEMIN6,TGS1
GEMIN8,NUP210
NUP35,SNRPG
GEMIN7,NUP155
GEMIN7,NUP153
CLNS1A,PRMT5
NUP214,PHAX
AAAS,GEMIN6
AAAS,GEMIN5
AAAS,GEMIN8
SNRPB,TGS1
AAAS,GEMIN7
SNUPN,TPR
GEMIN6,SNRPD1
GEMIN6,SNRPD2
GEMIN6,SNRPD3
GEMIN6,SEH1L
GEMIN7,NUP188
AAAS,GEMIN4
NCBP2,NUP62
NUP50,SNRPG
NUP50,SNRPF
NUP88,SNRPE
NUP50,SNRPE
AAAS,SNUPN
NUP88,SNRPF
CLNS1A,SNRPB
NUP88,SNRPG
NUP50,SNRPB
NUP85,SNRPD1
NUP88,SNRPB
NUP85,SNRPD3
NUP85,SNRPD2
GEMIN4,SNRPG
GEMIN4,SNRPF
GEMIN5,WDR77
NUP98,SNUPN
NUP205,SNRPD2
GEMIN4,SNRPB
NUP205,SNRPD3
GEMIN4,SNRPE
GEMIN8,TPR
NUP205,SNRPD1
NUP85,PHAX
PHAX,TPR
DDX20,SEC13
NUP188,SNRPG
NCBP2,NUP98
NCBP1,NUP107
NUP188,SNRPF
NCBP1,NUP85
NUP188,SNRPB
NCBP2,NUP93
NUP188,SNRPE
NCBP1,NUP88
GEMIN7,SEH1L
NUP205,SNUPN
GEMIN5,POM121
CLNS1A,SNRPE
CLNS1A,SNRPF
CLNS1A,SNRPG
NCBP2,NUP88
NCBP1,NUP93
NCBP2,NUP85
NCBP1,NUP98
GEMIN7,WDR77
GEMIN4,GEMIN5
GEMIN4,GEMIN6
GEMIN4,GEMIN7
GEMIN4,GEMIN8
NCBP2,NUP205
DDX20,NUP35
NUP205,SNRPE
NUP205,SNRPG
DDX20,NUP37
NUP205,SNRPF
NUP153,PHAX
SNRPE,SNUPN
NUP205,SNRPB
NCBP1,NUP155
NCBP2,NUP214
NCBP1,NUP153
NCBP2,NUP210
DDX20,NUP153
DDX20,NUP155
NCBP1,NUP160
GEMIN5,SEH1L
GEMIN8,SEC13
DDX20,NUP54
GEMIN6,POM121
DDX20,NUP50
RANBP2,SNRPD1
RANBP2,SNRPD2
NUP62,SNRPD2
NUP62,SNRPD1
NUP62,SNRPD3
NUP43,SNRPD1
RANBP2,SNRPD3
NUP43,SNRPD3
NUP43,SNRPD2
GEMIN5,RANBP2
NCBP1,NUP133
DDX20,NUP43
DDX20,NUP133
NUP133,SNRPB
NUP133,SNRPE
NUP133,SNRPF
NUP133,SNRPG
GEMIN4,SNRPD2
GEMIN5,NUP85
GEMIN4,SNRPD3
GEMIN7,NUP107
GEMIN4,SNRPD1
GEMIN5,NUP93
NUP155,SNRPD1
NUP155,SNRPD3
DDX20,NUP107
NUP155,SNRPD2
GEMIN5,GEMIN8
NUP35,SNUPN
NUP188,SNRPD1
SNRPD1,WDR77
GEMIN5,GEMIN6
GEMIN6,NUPL2
GEMIN5,GEMIN7
GEMIN5,NUP88
NCBP2,POM121
NUP188,SNRPD2
NUP188,SNRPD3
SNRPD2,TPR
DDX20,WDR77
RANBP2,SNRPB
NCBP1,NUP188
RANBP2,SNRPE
RANBP2,SNRPF
RANBP2,SNRPG
SNRPD1,TPR
GEMIN5,NUP98
SEH1L,SNRPF
SEH1L,SNRPE
SEH1L,SNRPG
SEH1L,SNRPB
POM121,SNRPD3
POM121,SNRPD2
POM121,SNRPD1
NUP43,PHAX
GEMIN6,PRMT5
CLNS1A,SNRPD3
CLNS1A,SNRPD2
CLNS1A,SNRPD1
PHAX,SEC13
NUP37,SNRPD2
NUP37,SNRPD1
NUP37,SNRPD3
NCBP2,NUPL2
GEMIN5,NUP35
GEMIN5,NUP37
GEMIN5,NUP133
NUPL2,SNRPG
NCBP1,RANBP2
NUPL2,SNRPE
GEMIN5,NUP50
NUPL2,SNRPF
SNRPD3,TPR
GEMIN4,NUP62
GEMIN5,NUP43
NUPL2,SNRPB
DDX20,RANBP2
GEMIN5,NUP62
GEMIN4,NUP93
GEMIN4,NUP98
GEMIN4,NUP88
SNRPB,WDR77
GEMIN5,NUP54
PRMT5,SNRPF
PRMT5,SNRPG
GEMIN7,NUPL2
GEMIN4,NUP85
PRMT5,SNRPE
PRMT5,SNRPB
POM121,SNRPE
GEMIN5,NUP188
POM121,SNRPG
POM121,SNRPF
POM121,SNRPB
NUP54,SNRPD1
RAE1,SNUPN
DDX20,NUP188
SNRPG,WDR77
NUP54,SNRPD3
NUP54,SNRPD2
SEC13,SNUPN
NUP98,SNRPD3
NUP98,SNRPD2
NUP153,SNRPD1
NUP98,SNRPD1
NUP153,SNRPD3
NUP153,SNRPD2
DDX20,NUP62
GEMIN7,GEMIN8
NCBP1,NUPL2
GEMIN8,POM121
GEMIN6,NUP205
SNRPD1,SNRPD3
SNRPD1,SNRPD2
GEMIN4,NUP50
DDX20,NUP98
DDX20,NUP93
GEMIN4,NUP54
PHAX,RANBP2
GEMIN5,NUP160
DDX20,NUP160
GEMIN5,NUP155
GEMIN6,NUP214
SNRPF,SNUPN
DDX20,NUP88
GEMIN4,NUP43
DDX20,NUP85
GEMIN4,NUP35
GEMIN4,NUP37
GEMIN6,NUP210
GEMIN5,NUP153
SNRPF,WDR77
NCBP1,TPR
SNRPG,TGS1
GEMIN7,SEC13
GEMIN8,NUP155
GEMIN8,NUP153
DDX20,SNRPG
DDX20,SNRPF
DDX20,SNRPE
DDX20,SNRPB
PHAX,RAE1
GEMIN8,NUP160
NUP85,SNUPN
NUP98,SNRPG
NUP98,SNRPF
NUP214,SNUPN
NUP98,SNRPB
AAAS,DDX20
NUP98,SNRPE
CLNS1A,DDX20
GEMIN4,SNUPN
GEMIN5,NUP107
DDX20,SNRPD1
GEMIN8,TGS1
DDX20,SNRPD2
DDX20,SNRPD3
GEMIN7,SNRPD2
GEMIN7,SNRPD1
GEMIN7,SNRPD3
GEMIN8,NUP188
AAAS,NCBP2
AAAS,NCBP1
DDX20,RAE1
NUP62,SNRPE
NUP62,SNRPF
NUP62,SNRPG
NUP62,SNRPB
NUP107,SNUPN
GEMIN4,POM121
